,Product,Rating,Title,Review
17,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Smells so good it almost destroyed my diet,"I was looking for a curl creme since gels tend to be too much hold for my hair (3a, low porosity) and have read good things about this product line. The scent was reminiscent of a lemoncello cake from one of my favorite Italian restaurants and after being on a detox diet for a week, had me craving sweets hard... I used the creme by itself and it leaves bigger curls and my hair very soft, but I think if you like more definition you will want to pair it with another product that has a bit more hold."
18,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Amazing,This is amazing stuff! I'm 64 years old so I have tried a lot of product over the years. I have long hair that weighs down the curls/waves and all other product has either been to heavy or makes my hair crunchy. Not this - it leaves my hair shiny with beautiful soft curls and best part NO FRIZZ! I do tend to let me hair air dry as opposed to using a diffuser so I may have to update but as of right now I love it.
19,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Really happy with it,"I have thin hair that has a very inconsistent wave pattern. When I allow it to air dry on it's own it will be inconsistent and frizzy. I added this stuff to the mix, as well as switching to a tshirt instead of a towel to dry my hair, and it's a game changer. It keeps the frizz away, while evening out my waves and adding body. Very happy with the purchase. Great if you're trying to lay off hot tools or dont have time."
20,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,1.0 out of 5 stars,HORRIBLE,"I was so excited to try this, I have thick curly hair and I wanted something to help my hair curl better. The second I opened it in the shower I was like this isn’t going to be good. It smelt so bad like just full of chemicals but I still gave it a try and boy do I regret it. I couldn’t even brush through my hair after it was just a snarled mess I had to go back in and put a different conditioner in it even to be able to brush it. Next day it just looked dry and disgusting. DO NOT RECOMMEND"
21,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,2.0 out of 5 stars,"Way too strong smelling, heavy on my hair","Now, I know I'm spoiled - I had a product that I'd used for years that's been discontinued, so I've been looking for other options.  This was recommended somewhere, so I thought I'd give it a try.First off, it is very strongly scented to me, and it's a super sweet smell - if ""cake"" is an indicator of the general scent family, they succeeded, but it's just too much.Second, I have fine hair that ranges from 2B - 3A on different parts of my head, and this was just too much for it. It simply doesn't work for my hair, no matter how little I used.  Granted, I didn't want to try too much because I found the scent unpleasant."
22,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,"Thin, 3C, Low Porosity, Low Density Hairs","Pros:... Smells like frosting... LIGHT - my thin hair is not weighed down!... Keeps hair moisturized... Hair does NOT dry out the next day... Curls look great :)Cons:... Doesn't mix super well with other products (if you're mixing them before putting them on your hair; becomes a bit clumpy)LOVE THIS CURL CREAM!! This is now my holy grail product 💜 I tried one that I saw that was consistently listed as a holy grail for 3C, by many different groups. It was awful & dried out my hair terribly.I kept seeing Cake brand in my local pharmacies, and had been wanting to try it. Very happy that I did! It smells like frosting, doesn't have glycerin in the first 3 ingredients (thank God), actually keeps my hairs moisturized even until the next day... I have zero complaints about this product. It's fantastic."
23,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,The one I reach for the most,"It seems to be the right one for my hair.  I have curly, wavy hair after having stick straight hair for 66 years, now I'm trying to figure out how to work with curly, wavy hair.  It helps the curls hold and also helps the wavy pieces blend in with the curly parts.  I honestly don't notice a scent at all.  I use a gel after applying the curl cream.  I would definitely recommend this curl cream."
24,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,BEST PRODUCT EVER!,"So I will start by saying I have thick, course , dry, frizzy, semi-curly hair.  I have tried a lot of different products to try manager my frizzy unruly hair and nothing has worked until I bought this product. I used it in combination with the curl whip mouse.  I had to go to a funeral of a loved one and I new it was going to be a long day and half of the time was going to be spent outside in  87 degree heat and 82% humidity. I did my hair (I used my defuser after applying the products) and hoped for the best. My hair looked AMAZING!  My hair stayed in place all day and absolutely NO FIZZING!!  I am 💯 completely sold on Cake  products and will only buy this product from now on."
25,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,3.0 out of 5 stars,"Not enough hold or lift for my 2B/C -3A waves/curls, but smells great!","This smells exactly like the Fresh Sugar lip balms you can get at Sephora. A light sweet lemon sugary smell. The cream is thick and tacky, but leaves the hair soft. It didn't give me enough hold or lift I was looking for. I have a mixed type 2B/C-3A waves/curls. My hair is very fine, but I have a lot of it. I need a bit of volume to keep my hair from hanging heavy and stretching out the wave/curl. It left my hair soft, shiny and had ZERO cast, but was too heavy for me."
26,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,4.0 out of 5 stars,We all deserve Cake!,"This item is cruelty-free and vegan?! JACKPOT. That shiz is important to me.This smells delicous! I'm still getting my curly girl routine down with this product. I usually put product in my hair when it is sopping wet but I've had the best success when putting my hair up in a microfiber towel for about 10 mins and then applying this.Cruelty-free, vegan, smells nice and my hair looks FABULOUS!"
27,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,WOWZERS! AMAZING PRODUCT!,"I have tried so many products over the years for my curls and this one literally takes the ""CAKE"" - I am so impressed  - my hair is so soft - no crunch factor at all - and the curls are amazing - right at the root even - nothing I have ever used has done this well on my long curls - HIGHLY IMPRESSED AND HIGHLY RECOMMEND FOR ALL MY CURLY SISTERS OUT THERE - smells amazing. BUY THIS - SET UP AUTO ON IT - I will never use another product - CAKE FOR THE WIN"
28,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,1.0 out of 5 stars,Did not work,"My hair normally has ringlet curls.  Because of reviews I read, I decided to try a new product - Cake, Curl Friend.  While it may befriend others, it did not work for me.  1st use - my hair was frizzier than I have seen it in years.  I assumed I had not used enough product, so the next time I used more product- this resulted in frizzy ends, but the hair near the scalp was too heavy & weighed down to curl.  3rd try is charm, right?  No - next try just resulted in more frizz.  There will not be a 4th attempt."
29,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,2.0 out of 5 stars,Not recommended for humid climate,I live in a very humid place and had to use a lot of this product to control hair. Might be affordable but not if you have to use a lot to manage curls in humidity.
30,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,BUY THIS!!!!!,"disclaimer: my hair is still wet in the photo, not greasy from the product!!! once it dries, it’s perfect.first: i’m not one for artificial sweet/food scents, but this smells soooo good! almost like a real sugar cookie.the product is kind of a jelly and cream mixture. not sticky at all! it doesn’t leave my curls crunchy, sticky, or weighed down, which are my top priorities when using a curl definer. i have used multiple different mousses before, but i think my hair just prefers curl creams.for reference, i have thick and coarse 2C/3A hair that soaks up product like no one’s business. this doesn’t leave my hair greasy or heavy. i highly highly recommend!!!"
31,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,1.0 out of 5 stars,Returning item,"My hair is a combination between straight and wavy. This product has a light consistency, which is nice, however, my hair looks and feels greasy and it feels heavier than usual. This cream also makes my scalp itch. Definitely returning."
32,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,4.0 out of 5 stars,"Great product, but tends to have inconsistent formulas","I've bought this twice now, and I've received different formulas both times. The first one was semi sticky, gel-ish cream, and held curls in place like a gel. If you added too much, it would be kind of crunchy. The formula of the cream I received last week is much more creamy. They've both worked for me completely fine, I just have to be careful how much product I use because it can make mely hair look greasy if used too heavy-handedly. The smell is wonderful, like vanilla and Froot Loops. The bottle is very big, and lasts a long while since a little goes a long way. My last bottle lasted me nearly 8 months of 3-4 times a week use after showering."
33,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Really good for fine wavy/ curly hair!,Light weight creme BUT effective!  The price is fantastic.  I reach for this over my more expensive creams more often.  Nice soft scent and does not remain noticeable.  I sometimes mix a tiny bit of conditioner together before applying and follow up with light amount of Biotera gel and diffuse usually.  I've tried the mousse as well but it seems to make my hair more dry.  I'll be sticking to this creme.  Love it.
34,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,OMG!,I have naturally wavy/curly hair. I struggle to find something that will hold and define without being crispy or sticky. There are not enough stars for this stuff. It is the best stuff I have found in years. I received it Thursday used it Friday (today is Saturday) and I am ordering more to have on hand. This is literally the best defining cream around! LOVE IT!
35,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,2.0 out of 5 stars,It Smells Like Cotton Candy--Ugh,"This curl cream is very light. Frizz control--NO. Curls---YES. I don't care for the smell. Too sweet and sugary. Cream is very light. I had to put a second application because I wasn't getting any curl. Second application caused more frizz. I'm going to try the blow out as some reviews said that it was ""great""."
36,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Life changing!!!!,"This stuff is life changing. In my fifties my hair got super course and kinky curley. Cake had transformed my hair. It keeps it soft, takes out the kink. Even my hairdresser comments on it every time I see her now. She has begun recommending cake to customers with similar hair. And it so inexpensive. I've spent hundreds of dollars on hair products and this is the best hands down."
37,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,4.0 out of 5 stars,Good for curl Refreshing,"Light Scent. Creamy consistency. Product gives great bounce and manageability. If you love your curls to be soft, This is your product!!!!! I cannot give it the five stars because I am all about curl definition, and I didn’t get that using ONLY this product. I wouldn’t experiment with this for curl definition (just saying). Well my curly ladies see you on the next product (we’re always trying the next one, and it’s ok to love your hair) wear your curls big, bouncy,  proud, and smile…."
38,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Finally,This product is perfect for limp lifeless curls! It tightened them up with scrunching as it air dried and then all I had to do was run my fingers though it and I got what I was looking for! Very soft to the touch and the smell is like a hint of lemon cake 🍰 sooo good
39,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,Perfect for my 3A-B white girl curls,"This cream is wonderful! It has just enough weight to manage my volume, but it's light feeling, not as sticky or tough as some gels or mousse I have used in the past. This is my new go to styling product! I comb in while wet, set/style where I want the curls to lay, and walk away. And, if you are an evening shower gal, this has even worked to manage my curls overnight, so long as my hair was set and dry before I hit the pillow."
40,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,My new favorite must have,"I have medium shoulder length hair. Very wavy to ringlets in some areas. By end of day, total frizz. Until I found this product! Now I can have ringlets for days. Actual curls. Nothing looks greasy or heavy. It’s soft and touchable, not frozen in space. Love it. An actual pea size x 2 is all it takes in damp hair.  Or to renew I add some moisturizer spray and then a pea size and work thru and scrunch"
41,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,4.0 out of 5 stars,Bomb curls!,My first time using. Absolutely love my results. My hair feels soft and I have great definition plus volume. Will definitely repurchase. I am 3a 3b curls. Also came packaged well.
42,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,4.0 out of 5 stars,Jury is out,"I’ve been using this upon recommendation from other curly haired women in a fb group. So far, I’m still giving it a try and I’m not certain how I feel about it yet. My wet hair feels course after I’ve used it and like I haven’t quite washed it all out. After drying the curls look decent but crunchy-ish which can be scrunched out a bit. I’m still going to give it a good chance so I can fully assess how it performs."
43,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,1.0 out of 5 stars,Not.,"Not sure what kind of curls this is intending to help but definitely not mine. Just weighed down my curls, gave me no definition, and made my hair puffy and frizzy. I will say, however, it seems to work better when using a blow drying and defuser, so maybe it's just not meant for air drying curls. I just ended up throwing it out after many attempts of usage."
44,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,3.0 out of 5 stars,I like it.,"Smells good. It works good on my curls. I don't think this product would work good on 4C hair though (& yes, I'M a black woman lol). I was on a date, and after the date, dude said I smelled so good. Thing is... I didn't wear any perfume or scented lotion that day so this is what he was smelling. He said he usually doesn't get turned on by smells, but when he smelled me, this made it hard for him to control himself! Will be buying more products from the ""collection""."
45,Cake Beauty Curl Friend Defining Curl Cream - Bounce Curly Hair Styling Product & Anti Frizz Control Heat Protectant for Hair Detangler – Cruelty Free & Vegan,5.0 out of 5 stars,"Soft defined curls, and amazing smell!","My 12 year old has mostly 3B curls, with some variation. Hers is fairly fine, but a LOT of it. This product is an amazing value. Smells fresh lemon cakey, is made in Canada, creates soft but defined curls. It feels clean, but coats hair well at the same time. Love love this product, and such a great price."
