,Product,Rating,Title,Review
10,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Love Shea moisture products,"I was really surprised at how these products worked for my hair not only did it smell awesome, but it made my hair so soft and moisturized. I really love the Shea moisture line anyways but I didn’t think I’d love other products of theirs. thanks YouTube influencer Rachael CPR for recommending this."
11,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Hair falling out,"Once I got about halfway through the bottles, my hair started falling out in excessive amounts. This shampoo also made my scalp very dry and flaky. But mostly I can’t believe how much hair I am losing. I’ve thrown these out and would never recommend"
12,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Not made for black women,I saw the reviews almost none of them were black but I figured it’s Shea moisture. Even though they have a questionable reputation I decided to give it a shot. It did nothing for my hair. I have 4a/4b type hair
13,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,So soft and moisturizing!,I HIGHLYYY recommend this set of shampoo and conditioner. I only use these products for washing my hair bc its free of harmful chemicals and it smells amazing. My hair is always super soft and I get tons of compliments on it too!
14,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,Smells good but not practical,"I wish I could say it worked for me like a lot of other reviews. I have long thick color treated hair and it seems the shampoo just dried out my hair. The conditioner is also very drying and does not give that ""smooth"" texture I associate with conditioner"
15,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,4.0 out of 5 stars,Hydrating,"I am not happy about the scent but it does it’s job , my hair is definitely moisturized . After a long time using the wrong products on my low porosity hair , this is fantastic and my hair is happy for it!"
16,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Skin Irritation,Definitely made my scalp red and irritated. Would not recommend to anyone with any kind of sensitive skin!
17,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,The most hydrating line I have come across.,"I love this line of products. My hair was breaking and I was looking for something that would help my hair. I found the leave in conditioner about a month ago and what a difference! My hair stopped breaking. So I decided the get the entire line just to find out it was discontinued. Thank God for amazon, they had it. My only regret is not going to amazon first. I know for next time. Thank you amazon."
18,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Just okay.,Different formula now?  I dunno.  But it’s not the same.  The smell is off and my hair does not feel as soft as it used to when previously using Shea products.Will not purchase again.
19,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Great stuff,"This stuff is amazing!! Smells so freaking good, although I will say it smells better after the shower versus in the bottle. My hair is so soft afterwards and helps enhance the waviness in my hair. 10/10 would recommend"
20,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Best hair product ever,This is the best shampoo and conditioner I have ever used. Makes hair soft and shiny. Adds luster. A little goes a long way
21,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Very drying for scalp,"This product is very drying for me. After I use it, my scalp is so dry and irritated that it's flaky, itchy, and red! It's very moisturizing for my hair, but definitely not for my scalp. It smells great, but not worth it! If you suffer from dry scalp, AVOID!"
22,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Amazing combo,I love the scent and the way my hair feels after each shower. I switched to Shea & Moisture products 6 months ago and honestly I should’ve switched sooner.
23,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Smells and feels amazing!,Love love love this! This will be the only shampoo and conditioner I will ever use! My hair feels amazing and it smells just as amazing!
24,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Always come back to these,"Any time I try a new brand, I end up coming back to these. I still love the smell even though it's been years. It's great for it's price point."
25,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Love it!,"If your hair is super oily, I wouldn’t recommend it as much because this conditioner is super moisturizing. But it’s helped my hair become healthier :)"
26,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Will buy again,Love the scent and the way my hair feels after the wash.
27,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Love this,This soap works amazing for my super curly hair. I use their whole line. And their back story is sweet. Smells amazing too
28,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,The best.,"My hair looks better than ever, because it doesn't get frizzy like it used to."
29,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Es como me lo imaginaba,Me encantan deja una suavidad en el pelo que es increíble de verdad que ningunos de sus productos me han decepcionado.
30,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,The smell reminded me of something my Grandma would use and I am a Grandma. The scent is No Bueno!,The product worked fine but the smell of it I couldn't take..I had to rewash my hair.. Tossed the product.
31,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Great products for dry hair & they are “Clean” products!,Love this shampoo & conditioner. Really good if you have dry hair. And the smell is great!  And too they are non toxic!
32,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Me encanto,Me encanto el producto huele súper bien y tú cabello queda súper hidratado
33,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,True love,"True love.  Great product, only regret is that I did not discover it sooner."
34,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,products arrived terribly,I was really looking forward to using this shampoo and conditioner from Shea Moisture but I’m not sure if the product was previously used or if it opened en route but either way I’m not satisfied with my purchase and want a refund
35,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,I won’t buy again,This product actually dried my hair & made it brittle...I used it a few times to at least try but it’s a big no for me. I’m natural with very thick curly hair
36,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Broken Pump on Conditioner Bottle,"Firstly, the shampoo and conditioner worked well for my frizzy hair. But, from the day I opened it, the pump on the conditioner bottle was defective so that, each time I pump the bottle, some conditioner leaks out around the outside. I lose as much as I use! So, I would not recommend this product until bottle is repaired."
37,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Bad wrapping,Conditioner arrived with a loose cap and leaked in the wrapper
38,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Perfecto,Me encantó. muy buen producto
39,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,BUY THIS TODAY,Smells great. Works great. Noticeable results after first use.
40,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Hair is soft and shiny,These products promote good hair health and leave my hair silky
41,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Leaves hair soft,The shampoo and conditioner does. Exactly as described.
42,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,GREAT,I love the foamy ness of the shampoo and the conditioner makes my curls look great!😁
43,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Great moisture,My  hair was moisturized and soft and soft scent
44,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,No esa bueno,"No es lo que esperaba,"
45,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Great product.,Great all the way around.
46,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,This product really works.,Great product for grey hair. Got rid of the dryness and smells great.
47,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,"Deja el cabello suave, brillante.",Me gustó por su calidad y una fragancia exquisita.
48,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,The products are good to use but do not purchase from this buyer because bottles were half empty.,Products arrive half empty and spilled all over the damaged box. It was not sealed at all.
49,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,Conditioner not right for my hair,The smell is great. I didn’t love the conditioner though. I felt like it did nothing for my hair.
50,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,"Long-lasting smell, great quality.","Smells so good and the smell lasts for days! It makes the hair soft and the shampoo foams really well. You need a few pumps of the conditioner but it works well. It's a great buy, I recommend!"
51,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,I love them,I love them
52,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Indeed quite moisturising!,"I wasn't disappointed with my purchase at all. It was delivered in time for wash day. Usually I would loose alot of hair during wash but first wash, the slip was great and I didn't loose the usual amount. It was much less and my hair felt really soft and moisturized."
53,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Dried out my scalp and hair!,I don't have super sensitive skin and have used a variety of shampoos and conditioners but this one dried my hair out and made my scalp red and irritated with major dandruff after 3 washes.
54,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Excelente producto,Este producto te deja el cabello super suave y ligero al igual q con una fragancia riquísima en tu cabello
55,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Love this product!,Our hair feels soft and smells so nice.
56,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Not worth it,I had high hopes for this product but honestly it sucks
57,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Smells great clean,Light weight smells great
58,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,you probably need this,"my hair needed something and this gave it what i wanted, my hair is so soft now and smells good for days. the shampoo makes your hair just as soft as the conditioner does, never experienced that before with any product"
59,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,My hair has never been softer,This made my hair so soft and smooth. The smell is good but not overwhelming. My hair used to be so damaged and dry but now it’s soft and super easy to brush through.
60,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,Came in the box busted open,"just got home after a long day, and i had to come home to open it up and find out the product wasn’t sealed correctly and lost product. other than receiving a busted open product, it works really good."
61,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,not happy,not good for the hair
62,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Smells like sunscreen,The shampoo is fine but the conditioner literally smells like sunscreen and isn’t very moisturizing. Makes me wonder if they replaced with a different product. Just a warning.
63,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Love it,"I dye my hair regularly and this product leaves it smooth and to me it smells good, it smells like plain yogurt"
64,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Sad.,I feel like this product dried my hair out rather than hydrating it. I have used other Shea Moisture products with better results. Disappointed in this one.
65,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Sleek,Leaves hair sleek and clean help keep hair manageable
66,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,"My hair is naturally extremely Dry. However, this product hydrates really Well.",Scent is not overwhelming. I really like that.
67,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Not the real product,"The color, smell and texture is all off. Definitely not the actual product. That’s what I get for being lazy and not getting it from the store lmao"
68,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Just as Described,Nice
69,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Bad for my hair.,Bad for my hair.  I only managed to untangle because I used a no-rinse cream.  And normally with other shampoos and conditioners I don't need it.
70,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,"Great product, poor packaging","It makes my hair feel lightweight and strong, but when the box came, there was damage and spillage."
71,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Broken Bottle,Super disappointed
72,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Packaging damaged,Product itself is really good but bottle was leaking
73,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Quick delivery.,Got the product fast. Feels great on my hair.
74,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,10/10 would buy again!,I love shea moisture!! They’re products are a bit pricey online and in stores but Amazon has them for the cheapest!! They also arrived very quickly.
75,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Not the best,Only order if your cool with losing half your product
76,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Very drying,Product dried my hair out something terrible.
77,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,4.0 out of 5 stars,Nice product but arrived broken,Conditioner arrived in broken bottle cap. Residues is crystallized. Maybe its been cracked open for a while. I’m not sure if I should use it.
78,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,It is ok. No great,"It is ok. I expected more based the reviews, but in my opinion is not as good as the reviews claim."
79,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,DONT BUY MAKES HAIR OILY!!!,The brand is good but the shampoo itself makes your hair look really oily even if you just took a shower.
80,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Nice,I love the amount of product it gives and haven't had any bad experiences with it yet!
81,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Opened in shipping,Waiting to try the product as it arrived opened and half spilled into the box. Smells amazing.
82,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Broken,Item came with conditioner broken all over inside the box
83,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Package leak,My package came spilt all over
84,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Suavidad,Huele super rico. Te deja el pelo suave. Me encantó!!!!!
85,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Los Recomiendo 100% Me Encantan❤️,Todo La Suavidad Que Deja El Producto En El Cabello y La Elasticidad No Se Notaba Wow 100% Efectivo ❤️
86,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Terrible,Do not use. It is awful. Does not make you hair feel great.
87,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,KNOCK OFF?,Kind of disappointed. This feels like it’s a knock off of something and not the product itself :(
88,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,2.0 out of 5 stars,Makes my hair thick and heavy..,"My hair feels so thick but not in a good way, its not lightweight, and it doesn't feel as soft as I thought it would be."
89,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,3.0 out of 5 stars,Messy unboxing,
90,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Great!,Hydrating!
91,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Your time & the packaging's.,"Yes, wonderful."
92,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,Very drying,Made my hair very dry.
93,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,Awesome,Good sruff
94,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,1.0 out of 5 stars,No recomendable,No aporta suavidad al cabello. No da sensación de limpieza.
95,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,4.0 out of 5 stars,It leaked all in the box,Luv the item but it leaked all in the box.
96,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,leaves hair super nice after drying!,in love with this product
97,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,5.0 out of 5 stars,SheaMoisture products are always a hit!,"I have tried SheaMoisture products in the past but this is my first time trying the Hydrate & Repair shampoo and conditioner. The manuka honey and yogurt are really what sparked my curiosity.I just knew that this product was going to smell wonderful and it REALLY DOES!! The scent is soothing, clean, and somewhat sweet. The fragrance lingers on your hair long after rinsing and drying.The texture of the shampoo is just right. It is not overly thick which makes it super easy to spread through my long hair. The conditioner is thicker, more like a lotion, and coats my hair well. Both rinse out cleanly and easily. I am SUPER picky about conditioners because I cannot stand when they don't rinse out and leave my hair feeling slimy and slick. YUCK!These products are designed for extremely dry, brittle hair. I have combination hair (oily roots and dry ends) and they still worked well for me. I didn't apply the conditioner to the top of my head (I rarely do) but it worked beautifully on the rest of my hair, leaving it feeling silky, smooth, and manageable.The only thing that was so so for me was the conditioner pump. For someone with long hair, it takes awhile to pump out enough conditioner to cover everything. I think the opening may be a bit too narrow for the thickness of the conditioner. Other than that, I was SUPER pleased with these products!!!"
98,SheaMoisture Hydrate & Repair conditioner For Damaged Hair Manuka Honey & Yogurt Shea Butter Shampoo and Conditioner 13oz,TOP 1000 REVIEWER,VINE VOICE,"Another winning combo from SheaMoisture. I've used various SheaMoisture products over the years and, WOW... does SM know how to do hair care! And that definitely includes the Manuka Honey & Yogurt Shea shampoo + conditioner duo.  The shampoo is nice and creamy. Not much is needed to cover my shoulder length hair. It lathers easily, doesn't weigh hair down and rinses without issue.  The conditioner feels nice while it sits on my hair. It rinses easily as well and de-tangles without weighing hair down or making it look or feel oily/greasy.  As my hair air-dried, my curls and waves were nice and smooth as well as soft and silky.  My dry hair was quenched and moisturized and both felt and looked good.  I don't have a huge problem with split-ends so I cannot comment as to how well it works on them but I know this duo strengthens and repairs my hair as I didn't have to scoop any out of the shower drain or my brush after using both.  Each  product has a lovely, light scent. How I wish it would be long lasting but its pretty much gone once my hair dries completely.  Definitely a duo I will continue to use and I hope it works as well for your hair as it does mine."
