,Product,Rating,Title,Review
10,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",VINE VOICE,3.0 out of 5 stars,"The shampoo made my extremely thick, curly hair, look and feel even thicker. I needed my husband to squeeze the conditioner bottle. No matter how hard I tried, I couldn’t get any product out. Yes, I have arthritis in one hand, but this is the only bottle I couldn’t manage to successfully maneuver.  The styling lotion was fine. No better nor worse than any other products I use."
11,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",TOP 1000 REVIEWER,VINE VOICE,"I really love this brand.  This shampoo is great for dry hair.  It leaves the hair soft and manageable.The scent is awesome.  I have asthma so I’m very particular with scent.  This scent is not overwhelming.It doesn’t bother my asthma.This is a good trio with shampoo, and conditioner. Plus a good styling lotion for curly hair."
12,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",2.0 out of 5 stars,SMELLS TERRIBLE BUT MAKES HAIR SOFT,"I like how nice and soft the hair came out after use of the shampoo and conditioner and lotion but the smell was so bad in my opinion, so I’m torn .. for me the smell needs to be fixed somehow and this would be a great product!"
13,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",VINE VOICE,5.0 out of 5 stars,Yes love the bundle I have used this brand for about 7 years while going natural and no complaints
14,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",VINE VOICE,4.0 out of 5 stars,"I like that the scent of this set is mild as I don't like a lot of fragrance in my products. However that said, ""fragrance"" is one of the top ingredients in the set which can be irritating for my skin. So far I have not had any problems with itchy scalp using this product. I do choose to follow up with either hair oil or leave in conditional as my bleached ends really need it, this set alone doesn't alleviate it by itself."
15,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",VINE VOICE,3.0 out of 5 stars,I am not a fan of this company and their products. They claim to moisturize and soften hair but they leave my hair dry (I have tried most of them on my natural hair). This was one of the first products I used from this company that actually made my hair soft and moisturized but it did not last long. When you dry your hair it returns to being very dry and brittle. There is a false sense that it is working but once your washing is completed you realize that it was just an illusion. This set doesn’t seem to work for me but it may work for others. There is something in it that doesn’t agree with my hair.
16,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Styling Lotion for Curly Hair Mixed Hair Care Regimen with Shea Butter 3 count",5.0 out of 5 stars,Smells great and left my hair manageable and soft,"My hair is really curly and super dry and always in need of more moisture so this set from SheaMoisture has been great. The shampoo didn't dry my hair out at all and lathered up and rinsed out well. After that I applied the conditioner, which was really thick, but was easy enough to apply and I let it sit for five minutes before rinsing. My hair felt really soft after rinsing it out and after that I styled my hair with my usual products and added the styling cream to my routine. After using all of the products, my hair dried really well with much less frizz and it feels noticeably softer. It has a very light scent, nothing too intense. Overall, this is great for anyone with curly dry hair."
0,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",5.0 out of 5 stars,Great product,After having covid I had suffered significant hair loss 😞 the first use of this shampoo and conditioner I was amazed!  no hair falling out & wrapped around my fingers while washing with it and very little hair shedding when drying it .. my hair felt soft and laid nicely
1,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",3.0 out of 5 stars,Not for my hair,Not a terrible shampoo but my hair remains dry after shampooing and conditioning. The leave in shampoo smells like playdough which I actually find oddly pleasant but I’ve been using for over 3 weeks 1-2 times a week and my hair still seems so dry.
2,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",4.0 out of 5 stars,Excelente,Los productos llegan muy bien empacados y sellados sin riesgo a qué se rieguen. Estoy usandolos hasta el momento me ha gustado como queda mi cabello.
3,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,5.0 out of 5 stars,"I’ve been using castor oil for years and I can truly attest to the benefits this oil offers.  Black Castor Oil is a hair strengthener and combined with Shea Butter is such a great combination! So when I stumbled across these products, I had to have the collection.This Shea Moisture Strengthen & Restore collection includes 13oz Shampoo, 13oz Conditioner and also a 12oz Strengthen & Restore Masque.The shampoo with Peppermint Oil made my scalp feel tingly while my hair felt so refreshingly clean. Now both conditioners left my hair feeling so soft and shiny. My hair suffers from heat damage so it’s dry & dull. But the conditioners, left my hair feeling moisturized, more manageable and it also smells AMAZING.These products did exactly what I needed them to do so I highly recommend these products."
4,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",4.0 out of 5 stars,"Leaves my hair soft, squeaky clean, and perfectly balanced!","I have used several SheaMoisture products in the past and have always been pleased with them. This set of Strengthen and Restore products sounded like they were right up my alley as my hair is fine, thin, and slightly damaged.If you have super dry hair, these may not work for you. I have combination hair (oily roots and dry ends) and don't need a ton of moisturizing. These products worked well for my hair type. If you need intense moisture, your hair may be left feeling too dry.In this bundle, you get a shampoo, conditioner, and masque. I rarely use masques because my hair normally doesn't need a ton of moisturizing but I decided to give this one a try to see how well it worked on my hair.I was intrigued by the color of these products. I'm used to white and clear colored haircare products. These are actually dark brown and like a caramel color. I have light blonde hair so always worry about color being deposited on my hair but that definitely didn't happen.All of the products smell fantastic! I can smell all of the ingredients! The end result is pleasant and fresh smelling.The shampoo lathers nicely and leaves my hair feeling squeaky clean without being stripped of moisture.The conditioner coats my hair nicely and really works into my dry, brittle ends. It was a little difficult to squeeze out of the bottle, especially as the bottle got emptier and emptier. However, it rinsed out of my hair well and didn't leave it feeling slick or coated. My hair felt so soft and hydrated. It isn't a super moisturizing conditioner and didn't leave my hair feeling weighed down after drying.The masque is something I would use once a week or so, maybe once every 10 days. I apply the product and leave it on for about 15 minutes or so before rinsing. It is difficult to rinse but does leave my hair feeling SUPER hydrated. It is too moisturizing for me to use on my roots. I tried it the first time and it left my roots feeling too oily for my liking but it works great for my dry ends!"
5,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"I have thick curly hair that is prone to breakage and after using all 3 products consistently have been happy with the results. After shaping my hair is always very frizzy and dry for the next few days which has always annoyed me because I cant shape it how I want. However with the hair mask that dry hair is gone a lot quicker. It also does a great job at adding volume to my curls.  Before my hair would show signs of curling but still lie fairly flat. After only a few days of using this product, my hair has so much more volume and much better curls. I love the ingredients they use, things like castor oil and shea butter plus the products even look natural because they are brown and black just like I would expect them to be not some weird white slime. The main issue I have had is with the shampoo, one of the main things I was looking for was a product that could decrese breakage. When I use the included shampoo I feel as if I had just as much or even more breakage than I did before. As soon as I substituted it out for a different shampoo I started to notice a decrese in breakage. Obviously everyone's hair is different so I may have just been unlucky with the shampoo but the masque and conditioner still work great so I would definitely recommend trying the product out and being open to experimenting like I did to get the best results."
6,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,3.0 out of 5 stars,"This is a pretty good product, but the ""package"" is where it falls down a little for me.  First - the products work as you would expect with a possible exception of the color of the stuff (not super attractive) and the texture (same).  But once using it, it gives good results and smells quite nice!  In fact, the scent is probably my favorite part.Looking at competitors - they perform just as well and come in different (and equally pleasant) scents - so one isn't really better than the other.  However, give this is a package - at the current price, each item is here averages over $8...which assumes each is equally priced, which it's not likely to be.  For me - I value some parts of this more than others.  (Also - at time of this review, the shampoo is available for exactly $4 - it says it's usually $10, but it's difficult to determine how true that may be.)  So right now, I could buy this kit cheaper separately.If you really want each item in the package it may be a great deal (maybe...), but otherwise, you may be spending a bit more for a 3rd item you may not use much.  So overall - pretty good product, could be bought individually for less expensive right now (and you'd pick all 3 items yourself)...so I'm not super fond of the package itself."
7,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 500 REVIEWER,VINE VOICE,"Most Shea Moisture hair care products are geared towards curly hair, and this line is one of the ones that can be used by everyone. This isn’t my first time trying the shampoo and conditioner in this set, I have used it in the past, but it is my first experience trying the masque!None of these products in the SheaMoisture Strengthen and Restore Shampoo smell good, they all have a weird scent that’s not horrible but also doesn’t make me want to use it. But it does do a good job of strengthening like it claims! Anyone that’s used strengthening products knows that they usually are not the most hydrating products. They tend to leave your hair feeling a bit dry and even sometimes brittle. But they do a great job of strengthening in the long run. And this set is no different.I would recommend this to anyone that has lots of split ends, or dry and brittle hair. But I also wouldn’t recommend using this set daily. I like to use this every other shampoo, this way I am getting some of the benefits, without my hair getting to dry and gross feeling."
8,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 1000 REVIEWER,VINE VOICE,"I got this for my daughter-in-law, and the following is her review:This Shea Moisture Shampoo, Conditioner, and Masque set is a great value, priced at roughly $24.22. The products smell great as they are made with Jamaican Black Castor Oil, Shea Butter, and Peppermint to give them their fantastic scent. They are designed to strengthen and restore damaged hair and soften and improve its texture. I like Shea Moisture as a brand as they are known for formulating products that are paraben, sulfate, and phthalate-free, as well as color-safe. After using all three products in a row, my hair now feels refreshed and given its life back. The shampoo lathered well, created nice bubbles, and was a good consistency. The conditioner was great at giving my hair some moisture, but the leave-in masque was the ultimate treatment that improved my hair, making it feel softer and silky smooth to the touch. I give this product 5 stars, as it's priced well and works great for my hair care needs."
9,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"My hair is 4C natural and loves moisture.  SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque with JBCO is right up my alley.  It smells amazing.  Shampoo lathers rich once your hair is wet.  Lots of bubbles, which I love.  The mask (second pic) applies easy and you can start to see your real hair pattern.  I alternate washes with masque and conditioner.  I think the shampoo conditioning process was gentle on my hair and it came out really clean and fluffy.  Very strong too.  I had a lot of tangles, and my hair held up well to all the pulling and tugging needed to detangle.  However, after towel drying, I felt my hair was really dry.  I had to put a lot of moisture back in it.  It absorbed that moisture like a sponge.  So if you want gentle, harsh chemical free cleansing and conditioning, this kit does it well.  However, be prepared with some good leave in conditioner.  I used another Shea Moisture conditioner and I'm good to go."
10,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 500 REVIEWER,VINE VOICE,"If you like the smell of shea butter, that warm and slightly nutty fragrance, you're going to love this set. You're going to love it even more if your hair is in need of some serious softening.My favorite of the trio has got to be the strengthen and restore treatment mask. Like the other products, you can easily detect that shea butter scent.As you can see from the photo, it's super thick.Great for chemically damaged hair, hair that's fried from either color or anything else that makes it feel like straw.Contains castor oil, helpful in encouraging new growth.The shampoo is clarifying, so It really gets your hair ready for either the conditioner or the hair mask.After the clarifying shampoo treatment, your hair soaks up whatever conditioning product you use. I've been using the regular conditioner everyday, and the treatment mask every few days. My hair never been so soft."
11,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 1000 REVIEWER,4.0 out of 5 stars,"I have used SheaMoisture products in the past and been extremely pleased. So, when offered this set for an honest review, I couldn’t resist. This set includes the restore shampoo and conditioner, as well as a hair masque. You use the shampoo and follow it with the conditioner. Every two weeks I follow my wash and conditioning with the masque that provides you with a deep moisturizer. These products are creamy and lather well.  They also contain shea, castor and peppermint oil. The smell is pleasant - like almonds and apple cider. This shampoo and conditioner leaves my natural hair soft, manageable, with a little shine. These products do not contain parabens, phthalates, petrolatum or mineral oil. And finally, this bundle is reasonably priced (under $28) especially if you compare the price of purchasing them individually. Overall, I’d recommend these products in terms of price and results."
12,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"Mostly happy  with this strengthen and restore hair care system.What you get:Shampoo, conditioner and hair masqueWhat I liked:- thicker shampoo that lathered well and distributed through hair- easy to apply conditioner that dispersed through my hair without issue- smells really good!-left my slightly wavy hair very easy to comb and style free from knots (blow dried straight in my photo)- left my hair very soft, shiny and smooth.- affordable priceWhat I didn’t care for:- the hair masque was disappointing. Went on very thick. Kept in my hair for 20 minutes before rinsing and was disappointed with results. My hair was more knotted and felt frizzy and drier than it did with just the conditioner.Overall happy with the product and would order again"
13,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 1000 REVIEWER,4.0 out of 5 stars,"The SheaMoisture Strengthen and Restore set has three parts: Shampoo, Conditioner and Masque. The shampoo comes in a 13 ounce squeeze bottle. It is dark brown and resembles soy sauce. The conditioner also is provided in a 13 ounce bottle. It is much thicker than the shampoo, resembling dark mustard. It is thick enough that I had trouble getting it to come out of its bottle. The masque also looks like pale mustard. It comes in a 12 ounce tub. The three share some ingredients including Shea Butter and Peppermint, which lends itself to a pleasant scent.I have used the three sequentially in the shower; first shampoo, then conditioner, and finally the masque. The result was pretty good. My hair was clean and shiny, but on the downside, I still had the winter frizzes. A little Argan Oil is all that is needed to take care of that."
14,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",TOP 500 REVIEWER,VINE VOICE,"The color in these bottles and tub is a turn off to me. I like my shampoo and cream rinse to be clear or creamy white--preferably clear. I was almost afraid this was going to change the color of my hair. However, the shampoo lathers up nicely with a white lather. The conditioner is not overly hydrating--just enough for my fine curly hair. I did not try the masque because I do not need intense moisturizing.I do like the results but the color of the product is such a turn off that this is not something I would order again. If it were not for the color, I would have rated this 4.5 stars. The Shea Moisture products are wonderful  but this ensemble is just not for me. Also, the current price of $23.49 ($27.63 minus 15%) comes to $7.83 per item."
15,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"I liked that the shampoo gave a good rich lather. It didn’t provide as much slip hoped it would. When I tried to comb through my hair with it lathered up, it didn’t easily glide through. I had to stop combing because I didn’t want to risk snapping strands of my hair. The conditioner was ok. My hair seemed more moisturized, however, it’s not the best moisturizing conditioner I’ve used. I like the mask the best out of all three of these products. The mask really seemed to deeply moisturize my hair. It left my hair looking good and my natural curls were well defined."
16,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,5.0 out of 5 stars,"I love the natural ingredients used in these products. I primarily ordered them due to the clean ingredients, but I may keep ordering them for how well they work and for the fantastic scent! They smell absolutely lovely! I would bottle that scent and wear it as perfume! The products do a great job getting the hair clean while leaving the natural moisture. My toddler has curly hair and I'm always on the hunt for products that keep her hair moisturized and yet aren't full of a bunch of sketchy ingredients. This definitely fits the bill!"
17,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",4.0 out of 5 stars,Great for thick hair,"I really like how soft this makes my hair. I love the lightness of the scent. It’s subtle and Soft smelling and I really like it. I have found I have to use it every other or every two washes and it’s perfect, other wise it make my hair greasy. The hair mask works better for moisturizing my ends. The regular conditioner does not do much for my ends at all, so I truly prefer the shampoo and the mask. If you have fine hair this might not be for you."
18,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,5.0 out of 5 stars,"Generally, I do not use shampoo often because it is so drying.  This stuff is not drying at all.  It is almost like a cowash in that respect.  It does have a scent but the scent is not strong and fades quickly.  The masque does help hydrate the hair.  I ended up using a fair amount to be able to detangle my hair but this isnt unusual.  The more I try this line, the better I like it."
19,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,5.0 out of 5 stars,Our family loves SheaMoisture! The products leave hair easy to manage and looking great. Super happy with this set.
20,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",5.0 out of 5 stars,I will have to use for months.,I used the for my hair. I like this hair product it smells good.
21,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,5.0 out of 5 stars,"I have used several of Shea Moisture products before and have loved them all, they have great quality products and I really like this set too. In this set you get shampoo, conditioner and a masque. I hadn’t ever seen the  colors of this shampoo and conditioner before, they were a little different, they were brown color like a caramel color, I was use to using clear or white but they smelled so good and I love how much it lathered up and left my hair smelling so good and it felt so clean. It didn’t weigh my hair down like a lot of others do. My hair felt so healthy after using this set. I did try the masque once and left it in for 15 minutes before you rinse it out. It made my hair feel so clean and it had so much bounce to it,  it felt like I just came back from a salon, I really love this set and this brand and I would highly recommend!!"
22,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 countGreat set to restore your damaged hair.My scalp and hair felt really clean after using the shampoo and conditioner and the masque left my hair less frizzy and soft."
23,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,4.0 out of 5 stars,"When I ordered this set I was under the impression from the labeling that it was produced by a small US business, possibly family owned. When I got the product I noticed it came in a box stating it is a Unilever company; the same company that owns Suave, Dove, etc. I prefer to buy from small US businesses so I feel that the marketing and labeling is a bit misleading. With that being said, I do like the set. All three smell very nice and contain mostly natural ingredients without any of the ""bad stuff"".  The shampoo cleanses and lathers well. The conditioner and mask do leave my hair softer, smoother without sacrificing body and volume. It is great for my mature, graying hair. But I feel like the labeling leads people to believe it is a small business when it is only ""family founded"". I mean Walmart and McDonalds are as well so that doesn't mean much to me when I prefer to support actual small US businesses."
24,"SheaMoisture Strengthen and Restore Shampoo, Conditioner and Masque for Damaged Hair Jamaican Black Castor Oil Hair Care Regimen 3 count",VINE VOICE,2.0 out of 5 stars,"I find this shampoo (and others within the same brand) to be too thin and watery, doesnt work up a good lather and doesnt leave my hair feeling clean. The conditioner is just okay, but also doesnt work well for me. The worst part though is that I seem to be allergic to something that they put in their products and it makes my eczema on my hands flare up badly."
0,"SheaMoisture Jamaican Black Castor Oil Leave In Conditioner for Over-Processed, damaged hair 100% Pure Jamaican Black Castor Oil to Soften and Detangle Hair 11.5 oz",1.0 out of 5 stars,Turned my hair and hands dry and brittle.,"This dried the =#$-+&*@#% out of my hair!! After I rinsed it off my hands I got a clue because my hands felt so dry! They needed hand lotion!! Later, my hair was dry and brittle. Why? I have no idea! The ingredients looked moisturizing but what happened is a fact."
1,"SheaMoisture Jamaican Black Castor Oil Leave In Conditioner for Over-Processed, damaged hair 100% Pure Jamaican Black Castor Oil to Soften and Detangle Hair 11.5 oz",2.0 out of 5 stars,Disappointed,I am honestly pretty disappointed with this leave in conditioner. The Shea moisture formula has changed a lot over the years I thought I would give it another chance and it let me down once again. I have type 4 natural hair and this leave in did absolutely nothing good for my hair. It did the opposite of what it claimed it actually dried my hair out.
2,"SheaMoisture Jamaican Black Castor Oil Leave In Conditioner for Over-Processed, damaged hair 100% Pure Jamaican Black Castor Oil to Soften and Detangle Hair 11.5 oz",3.0 out of 5 stars,It isn't what it used to be,I think they changed the recipe. I thought this line was safe when they rebranded. It also runs more. I know theyre suppose to be considered a little inconsistent because its suppose to be natural but ive been buying this line for 9 years. Its the same if I buy it in stores. I really wanted to keep buying this line as i loved and always reccomanded it but I'll be changing my go to brand. Coconut and hibuscus line is still great.
3,"SheaMoisture Jamaican Black Castor Oil Leave In Conditioner for Over-Processed, damaged hair 100% Pure Jamaican Black Castor Oil to Soften and Detangle Hair 11.5 oz",5.0 out of 5 stars,Must Have For Curly Hair!!!!,"I honestly do not know how I ever survived without this product! I have curly hair and this knocks the frizz out for up to two days, although I put it in every morning, just not as much the second day! I have tried to use other products! #CantEven!"
4,"SheaMoisture Jamaican Black Castor Oil Leave In Conditioner for Over-Processed, damaged hair 100% Pure Jamaican Black Castor Oil to Soften and Detangle Hair 11.5 oz",1.0 out of 5 stars,"Terrible Purchase, Tangled Hair",My hair became so tangled and the product left a residue on my hair that smelled. My hair was so entangled it formed knots.I had to wash it out to avoid losing any more hair.Do not purchase.
