,Product,Rating,Title,Review
10,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Love the product,Product really works for Curly frizzy hair.
11,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Haven't tried yet but I can't wait.,Can't wait to try these products. I love the brand of them and have used other products and they are great.
12,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",2.0 out of 5 stars,Nothing to write home about,The name gets you but not all that
13,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",3.0 out of 5 stars,Defines curls,"It did define the curls but also left hair feeling dry , recommended hair spray to hold curls in place and once hair has dried , scrunch out curls with tiny bit of hair serum for shiny hair and fluff out"
14,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",1.0 out of 5 stars,Doesn't hold,"This product is probably great for a lot of people, unfortunately it just doesn't work for my natural curls."
15,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Me ayuda mucho con mis rizos,Me gustó en general
16,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",2.0 out of 5 stars,Me llegó regada no me sirve,"The media could not be loaded.
                




   No me agrado quisiera la devolución de parte de mi dinero"
17,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",1.0 out of 5 stars,Used once and donated it,My daughter has curly hair and this only made it stiff.
18,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",2.0 out of 5 stars,Doesn't moisturize,I have naturally curly hair. It did not moisturize my hair for long. Maybe an hour and it was dry already.
19,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Great for styling your curls,So far this is one of my favorites to style my curls.
20,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",3.0 out of 5 stars,Left buildup,"These were great for a wash or two, but after a couple uses, my hair would start experiencing buildup."
21,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,I have tried many but this one works best for my hair,Just the right amount of hold for my curls.  Not too heavy and together they don't weigh my hair down like some products do. Mild scent==not overpowering.
22,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Great product,"Easy to use, non greasy and does a great job. Highly recommend."
23,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Fav brand,"My son has 4c curls and I love these products, light weight, scent smells good."
24,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,Love,Love
25,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,This product has helped my hair look healthy & keeps the frizz away!,LOVE IT!!!!!!
26,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",1.0 out of 5 stars,Product not as described,I only got defining cream. The gel was not in package. This shows a two pack and I only received one in my package. Very disappointed
27,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",3.0 out of 5 stars,"I've used just the gel, as by this time I know creams are a no-go ...","I bought this in the first, frenzied days of grabbing different products to try. Maybe this would work for gals that have a strong 3a/3c pattern and don't need hold or don't mind messing around diffusing every other day. But I didn't find the hold to be spectacular. I had to really ""work"" the diffuser to get my Botticelli curls, which are deep waves that spiral, to present. I need max hold and nothing super heavy. The scent was unremarkable. Can't recommend."
28,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",4.0 out of 5 stars,It was cracked and was everywhere,The bottle was cracked open and it was everywhere
29,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,The only stuff I use,The only stuff I use makes my natural curly hair soft and full and beautiful this is the only product I go to not your mothers is the best
30,"Not Your Mother's Curl Talk Frizz Control Sculpting Gel & Defining Cream (2-Pack) - 6 fl oz - Flexible Hold for Curly Hair - Moisturize, Condition, Protect, and Enhance Curls",5.0 out of 5 stars,This is about the 3rd use.,"Video Player is loading.Play VideoPlayMuteCurrent Time 0:00/Duration 0:08Loaded: 75.07%0:00Stream Type LIVESeek to live, currently behind liveLIVERemaining Time -0:08 1xPlayback RateChaptersChaptersDescriptionsdescriptions off, selectedCaptionsCaptions off, selectedAudio Trackdefault, selectedFullscreenThis is a modal window."
