,Product,Rating,Title,Review
21,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,GOTS TO BE THE BEST,"I have severe dry skin, scalp issues .. and Lord knows what else. I love the feel, the smells .. and OMG.. I SWEAR... my skin and scalp feels soooooo much better. !!!!Honest.. I truly am going to buy from this shop from now on!"
22,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Great feeling,"This oil works very well and absorbs into my scalp very well. I don't like oils that sit of top. I have locs, so I am very careful not to use certain products that may make my hair flake. I don't have to apply this very often, which is another positive."
23,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Love the smell,Definitely not a light oil. Will weigh down your hair immediately. I haven't used on the scalp yet. Had surgery on my head about 6 months back and it traumatized my scalp causing extreme hairless. I bought the oil for the ends and to eventually run on my scalp to stimulate regrowth. It is greasy but it is oil.
24,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Love this hair/scalp oil!!!,"This stuff is just what I was looking for! I've tried all the others, and none come even close to this product. I love the smell and texture of this oil, worked into my hair and scalp and felt instant relief from dry hair and itchy dry scalp, also tamed my curls just right!!! Very light and pleasant, not heavy, not greasy! I love it!!! Thank you"
25,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",3.0 out of 5 stars,Not a good oil for moisture,I didn't care for the 7 oil blend oil at all. It didn't seem to really moisturize my hair much at all. The scent is okay. It smells like a pencil. I wouldnt buy this product again. Its definitely pretty pricey for a item that didn't seem to be great at all.
26,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Works on thin curly hair,I have been using this product for a few days now and it has left my hair soft and manageable every time!! I love the scent too! I’ve already recommended it to every curly girl I know.
27,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Good Product,"I use this product on my locs when retwisting and it did wonders for my scalp and hair. I initially hated the sweet smell but I realized that after the sweet smell subsidied, I could smell hints of castor oil which I like. My scalp itches alot and this helps with the itching. It's a good product. Money well spent!!"
28,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,"Scent too strong, hard to wash out, broke skin out","I found the fragrance offensive, too strong and fake. It feels light and easy to apply, however it broke the skin out around my hairline and does not wash out easily leaving my hair limp. Not great for fine hair or anybody acne prone."
29,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Great Product,"This is my 2nd time ordering this oil. I started my Loc journey almost a year ago & wanted to try an oil by a familiar brand. It smells great, last for a long time (use 2 - 3 times a week). Does not weigh my hair down.  Great product if you have locs."
30,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Amazing Scent,"The scent is AMAZING , it's light and easy to pour out. I was pleasantly surprised because my scalp is sensitive to castor oil but with this being blended with 7 other oils I haven't had a reaction , all ingredients are labeled and I will be buying this again."
31,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,Meh...made my hair greasy after drying,"Made my hair greasy. I usually oil my hair after my shower, let it soak, then brush and all other oils work with my thick long hair. This stuff stuck around and made my hair look greasy after air drying (like I always do)Smells great though!"
32,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Best thing ever,I love this I mixed it with about 46 drops of peppermint oil and use it on my scalp for about a half an hour before I wash my hair. I’ve never had such thick long hair in my life thanks so much for your amazing products carols daughter!
33,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Very moisturizing,I love this product. It makes my locs soft and give them sheen. It smell really good too. I also use it to moisturize my hands. This product does exactly what it's supposed to do. I will definitely order again.
34,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,It didn't work for me.,"It said the it was a leave in conditioner. I put it on, and my hair got greaser and and greaser. By the next day it was like I had poured oil over my head. It isn't something I would use again or recommend to anyone."
35,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",VINE VOICE,1.0 out of 5 stars,This product moisturizes temporarily....afterwards it left my scalp feeling extremely itchy.  I would not recommend this product.......
36,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Amazing 10/10,I took a chance on this hair oil after reading how great the reviews were and I was wowed. I usually have to use a ton of hair oil for my thick curls but a little really does go a long way. Impressive clean ingredients. Smells really good too. 10/10
37,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Nice oil!,"Love this oil! So far, it's working great! Its easy to put on my scalp too which is awesome. I have braids in so having that easy top is cool. However, it does leak if left open! So close it everytime! My scalp is not oily or greasy. Just feels moisturizing."
38,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Root Food,This is my secret finishing after braids are done.  Doesn't mess up parting and soaks in hair good 👌
39,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Great for my hair,"This is the first time I have purchased Carol's Daughter products. I am very pleased. The oil moisturizes my hair, makes my curls look shiny and has even grown my hair. My mother use to say that my 'head eats oil'. Not this product. I will continue to use this oil due to the great results."
40,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Great for fragile gray hair.,"Oil is lightweight, has a pleasant odor and doesn’t discolor my gray hair."
41,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",3.0 out of 5 stars,Works but smelly.,My hair was pretty dry with the sun. Left this on for a day but had to wash out. The smell is very strong. Feels like someone blew smok right into my hair. That being said it did leave my hair hydrated and better than before. And it’s just oils so I think I will add lavender or something to it that smells better.
42,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Superior blend of all the right oils!,"I bought this product for my son and me, because we are both new to Locs and needed a nourishing oil for our crowns.  Carol’s Daughter has a superb mix of healthy, organic ingredients.  It is all at once easy to apply to our scalps, moisturizing (not sticky or waxy), and smells wonderful.  Now the whole family uses it!  It also feels great supporting a small business that started right here in BK, as well!"
43,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,A little goes a long way.,I love how this oil keeps my hair moisturized for a few days. A little goes a long way. Great value for the money.
44,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",2.0 out of 5 stars,Arrived open and leaking all over my other items,"It smells good, but nearly 1/3 leaked before it arrived. What a waste. There is not option to request a new one, just drive to return it. Just going to count it as a loss. I buy hair oils all the time and this has never happened in any other order."
45,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",4.0 out of 5 stars,Buenas atenciones,"Me gusta la prestación y fragancia, aún no lo he usado pero estoy positiva que será bien, además me gustó la forma no está tan mal, más o menos así tendrían que hacer los demás que nos traen los paquetes a si se perderían menos paquetes, pero una sugerencia, si logran entrar al edifico ya es un paso entregarlo en el apartamento"
46,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Good product,"The product itself is really good does the job, my hair soaks it up. If you are sensitive to smells please reconsider. It smells really good but it’s one of those that triggers a headache for me.I passed it to my daughter who is loves it .Please keep in mind I am sensitive to smells, I will try another one of the oils and post an update later"
47,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Love this stuff!,Leaves my African American semi-course hair so soft and manageable
48,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,Waste of money!,"This leaves my hair very oily and greasy, even if I don’t use that much. It looks so gross. It didn’t moisturize or do anything beneficial for my hair."
49,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Use sparingly,"I'm inside so much during these times I found my scalp, along with the rest of my body, was dry. So dry that my scalp was itching. I'm glad I bought this, I like it. A note, however, don't use too much at one time, as I mistakenly did."
50,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",3.0 out of 5 stars,Definitely not what I expected but still amazing,This smells amazing! I don’t think this is made for my hair type though..the only reason for the few stars is it states no weigh down but it looked like I dumped a cup of grease in my freshly washed hair :( my hair smelt so good and was softer but definitely not for use when going out..
51,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Magic,"I have scalp eczema and it gets really bad during the winter. This has brought my scalp back to life and helps provide moisture even when I have a weave in. Usually weaves would leach moisture from my scalp or it was difficult for it to penetrate deep enough. Though it makes my weave a bit oily, it works wonders for my dry 4C hair and scalp."
52,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,Not impressed,"This product was extremely drying, I don’t know if it’s because of the mixture of oils that didn’t work together but my hair was dryer and my scalp got a break out. This product contains soy which is not healthy for your scalp at all."
53,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,I like this product,When my hair is straighten this product works beautifully. giving me a wonderful shine.  The oil is lite and doesn't weight my hair down.  I have shared this product several times over with friends.  Love it.
54,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,Do not buy!,"I followed the instructions and barely put any of this in my hair. I rubbed it in when my hair was wet and after it dried it was awful. My entire head looked greasy, like I hadn’t showered in weeks. I had to shower to get this crap out of my hair. What a waste of money. I will never be using it again."
55,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Magnificent Oil,Great product will purchase again!
56,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Fantastic product.,"I really like this product. I bought it for my young son’s hair. It has a nice, light scent. It does a great job moisturizing as the oil in his LOC routine. The bottle is easy to open and the oil doesn’t come out too quickly (which is wonderful while trying to keep him from dumping it). 5/5 would recommend."
57,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",2.0 out of 5 stars,Ugh,Smells good. It's light too only it came with the lid partially open and spilled about a quarter of the bottle all over the other items I bought with it. A little peeved about that.
58,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",2.0 out of 5 stars,is this authentic? it's different.,"i bought this while finishing up a bottle.  with this one, the oil was significantly thinner and the scent was  bland. did L'OREAL change the formula? or is this not the real thing?"
59,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Great for bald head beauties,"I love this oil, its not to greasy and does not stain fabrics. I have a close cut and I love using this after washing and cutting my hair. Its great for my scalp and hair."
60,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Aromatherapy for the scalp,I cant say enough about the invigorating scent of this product.  It's easy to apply because of the open-close tip and I love the fact that it's not an oily and greasy feel.  This is definitely a favorite and on my frequent orders
61,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",3.0 out of 5 stars,Not worth the$$$,"To me it leave my hair dirty, it's impossible to wash out and it just stinks. I mean it don't not have a pleasant odor. I'm throwing mine out."
62,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,One of the top scalp oil and hair products.,This product is worth every drop I have 3c and 3b hair this oil makes my hair respond to it.The shine is so like gloss and not at all greasy.My scalp loves this product.please keep selling this
63,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,It Works,It moisturizes my hair and it makes the hair feel so silky.  Love the product.
64,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",1.0 out of 5 stars,Strong smoky smell,Not sure why but strong smoky smell terrible
65,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Love it,I use this product because I also use Carol's daughter shampoo and conditioner and love it been loving it now for about 2 years.
66,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,❤️❤️❤️,Great product. I’m mixed and have curly frizzy hair and it’s hard to find products that aren’t heavy and actually smooth my hair. I will definitely be trying more of Carols Daughters products in the future
67,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",3.0 out of 5 stars,Still New,"I liked the scent and the feel, but not sure if it works yet. I will update this in a month to let you know if my hair improved.  I was deeply saddened that it arrived multiple days late without so much as a shoulder shrug."
68,"Carol’s Daughter Goddess Strength 7 Oil Blend Scalp & Hair Oil with Castor Oil and Black Seed Oil, for Weak, Breakage Prone Hair, 4.2 fl oz",5.0 out of 5 stars,Smells great,Smells so good
